ticker,event_ticker,title,category,result,expiration_value,market_open_time,market_close_time,market_volume,candle_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,candle_volume,open_interest
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1713758400,0.7000,0.8300,0.7000,0.7700,0.9800,0.9800,0.8700,0.9000,0.9000,0.9000,0.9000,0.9000,5.00,1424.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1714536000,0.6800,0.9100,0.6800,0.6800,0.9700,0.9900,0.9700,0.9800,0.9700,0.9800,0.9700,0.9800,201.00,1524.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1714622400,0.6800,0.9500,0.6800,0.6800,0.9800,1.0000,0.9800,1.0000,0.9900,0.9900,0.9900,0.9900,120.00,1524.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1710907200,0.1100,0.1400,0.0000,0.1400,0.1500,0.2800,0.1400,0.1800,0.1600,0.1600,0.1600,0.1600,20.00,20.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1710993600,0.1400,0.1500,0.1200,0.1500,0.1800,0.1800,0.1800,0.1800,0.1500,0.1500,0.1500,0.1500,35.00,35.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711080000,0.1500,0.1900,0.1100,0.1700,0.1800,0.2800,0.1800,0.2800,0.1800,0.2300,0.1800,0.2300,94.00,85.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711166400,0.1700,0.1700,0.1100,0.1500,0.2800,0.2800,0.1900,0.2100,0.1700,0.1700,0.1500,0.1500,242.00,317.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711339200,0.1500,0.1700,0.1100,0.1100,0.2000,0.2000,0.1900,0.1900,0.2000,0.2000,0.2000,0.2000,47.00,364.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711425600,0.1100,0.1800,0.1100,0.1700,0.1900,0.2400,0.1800,0.2200,0.1900,0.1900,0.1900,0.1900,100.00,464.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711512000,0.1700,0.2600,0.1100,0.2600,0.2200,0.5000,0.2100,0.3000,0.1700,0.2900,0.1700,0.2900,78.00,484.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711598400,0.2600,0.2700,0.2400,0.2700,0.3000,0.3000,0.2900,0.2900,0.2700,0.2700,0.2700,0.2700,12.00,486.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711771200,0.2700,0.2700,0.2500,0.2500,0.2900,0.2900,0.2800,0.2800,0.2500,0.2500,0.2500,0.2500,155.00,541.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711857600,0.2500,0.2500,0.2500,0.2500,0.2800,0.2800,0.2800,0.2800,0.2500,0.2800,0.2500,0.2800,8.00,549.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1711944000,0.2500,0.2500,0.2500,0.2500,0.2800,0.2800,0.2700,0.2700,0.2500,0.2500,0.2500,0.2500,1.00,550.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712030400,0.2500,0.2500,0.1100,0.1100,0.2700,0.2700,0.1700,0.1900,0.2500,0.2500,0.2500,0.2500,5.00,555.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712203200,0.1100,0.1100,0.0300,0.0600,0.1600,0.1800,0.1100,0.1200,0.1100,0.1200,0.1100,0.1200,28.00,583.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712289600,0.0600,0.0900,0.0600,0.0600,0.1200,0.1800,0.1200,0.1800,0.1500,0.1500,0.1500,0.1500,3.00,580.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712462400,0.0600,0.0800,0.0400,0.0600,0.1000,0.1000,0.1000,0.1000,0.0600,0.0600,0.0600,0.0600,29.00,580.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712635200,0.0600,0.1700,0.0100,0.1700,0.1000,0.2000,0.1000,0.2000,0.1000,0.1900,0.1000,0.1700,2977.00,3177.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712721600,0.1700,0.1700,0.0800,0.1100,0.2000,0.2000,0.1200,0.1700,0.1700,0.1700,0.1200,0.1500,10352.00,13514.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712808000,0.1100,0.1300,0.1000,0.1100,0.1700,0.1700,0.1100,0.1700,0.1100,0.1100,0.1100,0.1100,11.00,13521.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1712980800,0.1000,0.1200,0.1000,0.1100,0.1700,0.1700,0.1100,0.1500,0.1400,0.1400,0.1000,0.1200,16740.00,28261.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1713067200,0.1100,0.1100,0.1000,0.1000,0.1500,0.1500,0.1100,0.1200,0.1100,0.1100,0.1100,0.1100,2010.00,28261.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1713153600,0.1000,0.1000,0.0600,0.0900,0.1200,0.1200,0.0900,0.1200,0.1000,0.1000,0.1000,0.1000,5600.00,33861.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1713240000,0.0900,0.0900,0.0900,0.0900,0.1200,0.1200,0.1100,0.1100,0.0900,0.0900,0.0900,0.0900,12.00,33861.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1713412800,0.0900,0.0900,0.0700,0.0700,0.1100,0.1100,0.1100,0.1100,0.0900,0.0900,0.0700,0.0700,2106.00,33855.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1713844800,0.0500,0.0500,0.0200,0.0200,0.1000,0.1000,0.0900,0.0900,0.0500,0.0500,0.0400,0.0400,150.00,33955.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1714276800,0.0200,0.0200,0.0200,0.0200,0.0900,0.0900,0.0900,0.0900,0.0900,0.0900,0.0900,0.0900,15.00,33960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1714536000,0.0200,0.0200,0.0200,0.0200,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,0.0800,13.00,33960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1714622400,0.0200,0.0200,0.0100,0.0100,0.0800,0.0800,0.0700,0.0700,0.0200,0.0200,0.0200,0.0200,17.00,33960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1714708800,0.0100,0.0100,0.0000,0.0000,0.0700,0.0700,0.0600,0.0600,0.0100,0.0100,0.0100,0.0100,15.00,33960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1714968000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0600,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,1.00,33960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716004800,0.0000,0.0100,0.0000,0.0100,0.0200,0.0200,0.0100,0.0200,0.0100,0.0100,0.0100,0.0100,1000.00,34960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716177600,0.0100,0.0100,0.0100,0.0100,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,2000.00,36960.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716264000,0.0100,0.0200,0.0100,0.0200,0.0200,0.0600,0.0200,0.0300,0.0200,0.0600,0.0200,0.0200,1928.00,37271.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716350400,0.0200,0.0200,0.0100,0.0100,0.0300,0.0300,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,250.00,37521.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716436800,0.0100,0.0100,0.0100,0.0100,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,200.00,37521.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716523200,0.0100,0.0100,0.0100,0.0100,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,701.00,38221.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716609600,0.0100,0.0100,0.0100,0.0100,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,3200.00,41421.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716696000,0.0100,0.0100,0.0100,0.0100,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,1454.00,42875.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716782400,0.0100,0.0100,0.0100,0.0100,0.0200,0.0200,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,800.00,43675.00
BTCMAX100-24-MAY31-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-05-31T23:00:00Z,53075,1716868800,0.0100,0.0100,0.0000,0.0000,0.0200,0.0200,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,666.00,44341.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1710820800,0.2600,0.2600,0.0000,0.1500,1.0000,1.0000,0.1900,0.1900,0.2800,0.2800,0.2200,0.2200,124.00,124.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1710907200,0.1500,0.1900,0.0000,0.1700,0.1900,0.9700,0.1900,0.2200,0.1900,0.1900,0.1900,0.1900,13.00,124.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1710993600,0.1700,0.2000,0.1700,0.2000,0.2200,0.2300,0.2200,0.2300,0.1900,0.2000,0.1900,0.2000,25.00,124.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1711080000,0.2000,0.2400,0.1500,0.1500,0.2300,0.9700,0.2300,0.2600,0.2300,0.2300,0.2200,0.2200,53.00,81.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1711425600,0.1500,0.2300,0.1500,0.2300,0.2600,0.5000,0.2400,0.2700,0.2600,0.2600,0.2600,0.2600,20.00,101.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1711512000,0.2300,0.3200,0.2300,0.3200,0.2700,0.5000,0.2700,0.3600,0.2700,0.3200,0.2700,0.3200,183.00,276.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1711684800,0.3400,0.3500,0.2300,0.3300,0.3600,0.3700,0.3200,0.3500,0.3600,0.3600,0.3600,0.3600,13.00,289.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712030400,0.3100,0.3100,0.1700,0.1700,0.3500,0.3500,0.2300,0.2300,0.3100,0.3100,0.2500,0.2500,20.00,289.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712116800,0.1700,0.1800,0.1500,0.1500,0.2300,0.3000,0.1800,0.2300,0.1800,0.1800,0.1800,0.1800,50.00,339.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712203200,0.1500,0.1800,0.1500,0.1500,0.2300,0.2500,0.1600,0.1700,0.2000,0.2000,0.2000,0.2000,43.00,382.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712289600,0.1500,0.2000,0.1500,0.1500,0.1700,0.2400,0.1700,0.2400,0.1700,0.2000,0.1700,0.1900,774.00,750.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712376000,0.1500,0.1900,0.1500,0.1500,0.2400,0.2400,0.1700,0.1800,0.1700,0.1700,0.1600,0.1600,645.00,1395.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712462400,0.1500,0.1900,0.1500,0.1500,0.1800,0.2000,0.1800,0.2000,0.1800,0.1900,0.1800,0.1900,605.00,2000.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712548800,0.1500,0.2000,0.1500,0.1500,0.2000,0.2400,0.2000,0.2300,0.1800,0.2200,0.1700,0.1700,350.00,2307.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712635200,0.1500,0.2400,0.1500,0.1900,0.2300,0.2600,0.2300,0.2600,0.2400,0.2500,0.2400,0.2500,649.00,2807.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712721600,0.1900,0.2000,0.1900,0.1900,0.2600,0.2600,0.2000,0.2100,0.2200,0.2200,0.2200,0.2200,3.00,2807.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712808000,0.1900,0.2200,0.1500,0.1800,0.2100,0.2300,0.1800,0.2300,0.1900,0.1900,0.1900,0.1900,10.00,2797.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712894400,0.1800,0.2100,0.1600,0.1600,0.2300,0.2300,0.2100,0.2300,0.1900,0.1900,0.1900,0.1900,1.00,2797.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1712980800,0.1600,0.2000,0.1500,0.1500,0.2300,0.2600,0.1600,0.2100,0.2200,0.2300,0.1700,0.1900,3954.00,4534.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1713067200,0.1500,0.1600,0.1000,0.1000,0.2100,0.2600,0.1100,0.2600,0.1500,0.1500,0.1100,0.1100,419.00,4953.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1713326400,0.1000,0.1000,0.0600,0.0600,0.2400,0.2400,0.1000,0.1500,0.1000,0.1000,0.1000,0.1000,50.00,5003.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1713412800,0.0600,0.0700,0.0600,0.0700,0.1500,0.2400,0.0800,0.1200,0.0900,0.1000,0.0900,0.1000,5600.00,10603.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1713844800,0.0800,0.1200,0.0700,0.0700,0.1200,0.1400,0.1200,0.1400,0.1000,0.1200,0.1000,0.1200,310.00,10593.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1714449600,0.0700,0.0700,0.0600,0.0600,0.1400,0.1400,0.0700,0.1200,0.0700,0.0700,0.0700,0.0700,225.00,10818.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1714536000,0.0600,0.0600,0.0100,0.0100,0.1200,0.1400,0.0600,0.0700,0.0600,0.0600,0.0600,0.0600,34.00,10818.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1714622400,0.0100,0.0100,0.0100,0.0100,0.0700,0.1400,0.0400,0.0500,0.0100,0.0100,0.0100,0.0100,1.00,10818.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1715227200,0.0500,0.0500,0.0500,0.0500,0.0900,0.0900,0.0900,0.0900,0.0900,0.0900,0.0900,0.0900,1.00,10819.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1715572800,0.0500,0.0600,0.0500,0.0600,0.0900,0.0900,0.0800,0.0800,0.0500,0.0500,0.0500,0.0500,7.00,10826.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1715745600,0.0600,0.0600,0.0600,0.0600,0.0800,0.0800,0.0800,0.0800,0.0600,0.0600,0.0600,0.0600,100.00,10926.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1715918400,0.0600,0.0700,0.0600,0.0700,0.0800,0.1200,0.0800,0.1100,0.0800,0.0900,0.0800,0.0900,509.00,10916.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1716004800,0.0700,0.0700,0.0600,0.0700,0.1100,0.1200,0.1000,0.1000,0.0700,0.0700,0.0600,0.0600,250.00,11166.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1716177600,0.0700,0.0800,0.0700,0.0700,0.0900,0.1000,0.0900,0.0900,0.0700,0.0700,0.0700,0.0700,65.00,11231.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1716264000,0.0700,0.0700,0.0700,0.0700,0.0900,0.0900,0.0900,0.0900,0.0700,0.0700,0.0700,0.0700,1.00,11232.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1716436800,0.0800,0.0800,0.0700,0.0800,0.0900,0.1000,0.0900,0.1000,0.0900,0.1000,0.0900,0.1000,428.00,11232.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1716782400,0.0700,0.0800,0.0700,0.0800,0.1000,0.1000,0.0800,0.0900,0.0900,0.0900,0.0900,0.0900,509.00,11741.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1716868800,0.0800,0.0900,0.0600,0.0600,0.0900,0.1000,0.0700,0.0700,0.1000,0.1000,0.0700,0.0700,798.00,12539.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717041600,0.0600,0.0600,0.0300,0.0300,0.0900,0.1000,0.0400,0.0400,0.0600,0.0600,0.0600,0.0600,160.00,12699.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717128000,0.0300,0.0300,0.0300,0.0300,0.0400,0.0400,0.0400,0.0400,0.0300,0.0300,0.0300,0.0300,1.00,12699.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717214400,0.0300,0.0300,0.0100,0.0100,0.0400,0.0400,0.0400,0.0400,0.0300,0.0300,0.0300,0.0300,59.00,12699.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717387200,0.0100,0.0200,0.0100,0.0100,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,1.00,12700.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717732800,0.0100,0.0100,0.0000,0.0000,0.0300,0.0400,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,15.00,12700.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717819200,0.0000,0.0000,0.0000,0.0000,0.0100,0.0400,0.0100,0.0400,0.0100,0.0100,0.0100,0.0100,85.00,12700.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1717992000,0.0100,0.0200,0.0100,0.0200,0.0400,0.0400,0.0200,0.0400,0.0200,0.0200,0.0200,0.0200,4000.00,16700.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1718078400,0.0200,0.0200,0.0200,0.0200,0.0400,0.0400,0.0400,0.0400,0.0200,0.0200,0.0200,0.0200,630.00,17330.00
BTCMAX100-24-JUN28-100000,BTCMAX100-24,When will Bitcoin hit $100k?,Crypto,no,No,2024-03-18T12:00:00Z,2024-06-28T23:00:00Z,23929,1718164800,0.0200,0.0200,0.0200,0.0200,0.0400,0.0400,0.0300,0.0300,0.0200,0.0200,0.0200,0.0200,1000.00,18330.00
